MeanM Amp1M StdM
1.0 1.0 1.0
0.999193847492 0.998355345827 1.00921879134
0.998561685022 0.995819448801 1.01220248524
0.998210969162 0.999416463182 1.00870489595
0.998121932982 1.00332477964 1.01327339961
0.99734034976 0.989238846579 1.00184988335
0.996152845026 1.00014642348 0.991916170775
0.994850735913 0.99029742561 0.975141779425
0.995155732399 1.00462334698 0.975774146788
0.996740796321 1.01018688403 0.989772675015
0.996218192297 1.00516921512 0.99636299488
0.99500197261 1.00726033117 0.97538683373
0.996242963866 1.01165645402 0.977468883806
0.995261287746 1.00287495864 0.990379537058
0.994784643135 1.00928109738 0.998458398722
0.996108906527 1.01953060157 1.03344441328
0.994745463572 1.02303805386 1.02255174783
0.994830734784 1.03727686768 1.03808975122
0.994684111067 1.04257564584 1.03406357802
0.994633364115 1.03291926204 1.0437975739
0.994517757289 1.03639323908 1.04142303412
0.995901484191 1.04452329383 1.07000740277
0.996475148997 1.06129965633 1.07226545057
0.99691257078 1.06520020803 1.08381692918
0.996882496307 1.05360447908 1.08927849466
0.997527359637 1.05427677651 1.11170771014
0.997893807946 1.05920993871 1.10938642706
1.0001999632 1.06542583973 1.14128547703
1.00225578616 1.07586186009 1.13818082884
1.0017831142 1.0679224445 1.14580414918
1.0016272426 1.07876310445 1.14683903334
1.00143343071 1.07691196368 1.15104033006
1.00211448236 1.08743373717 1.14861742387
1.00301933928 1.09074344881 1.14903454397
1.00217469479 1.08750994382 1.1636926926
1.00279465543 1.0888138739 1.16801475727
1.00320337541 1.07671291887 1.1677977738
1.00321868104 1.07113600126 1.1621392105
1.00330229496 1.06970766034 1.16457690248
1.00141841584 1.06817967722 1.15657083678
1.00190039186 1.06413424435 1.15247601284
1.00315906146 1.06180253201 1.1619215638
1.00315109858 1.04910079506 1.17284674231
1.00335128927 1.04895574097 1.15304163733
1.00261483627 1.0480740568 1.15299199358
1.00071630272 1.0469543046 1.13433810094
1.00152818392 1.04996969844 1.13311198796
1.0011185889 1.03745719373 1.12760825164
1.00094624666 1.03324955626 1.13426751366
1.0002738942 1.04660996682 1.16178187966
0.999944189024 1.0377021361 1.16936310409
0.999657234226 1.02607003023 1.14743995578
0.999268545298 1.01301959227 1.14693761922
0.998370856837 0.999511720452 1.14390118626
0.997960962656 1.00109893922 1.13344352921
0.997513288622 0.990549126273 1.12334446563
0.997280192117 0.984072423976 1.11618449584
0.995710889943 0.98500567482 1.08315628631
0.994062534715 0.978061316777 1.06089346181
0.995797164186 0.99063263122 1.08925784234
0.996930945358 0.988867044721 1.11298755144
0.997812845506 0.985828685944 1.0914588261
0.99687053131 0.985404410908 1.08889172938
0.996251909533 0.97640387589 1.09348736307
0.996829077569 0.974301699236 1.0941112452
0.996661672057 0.970916941642 1.08616995207
0.99496926396 0.967740944456 1.08467078073
0.9946983123 0.973810439719 1.08480357888
0.993577032224 0.957557137707 1.08607323559
0.994495764275 0.962621008317 1.09043391755
0.994400258989 0.966390705149 1.08699930242
0.993815736405 0.96101913565 1.08326830617
0.992730873546 0.965085721818 1.07679121141
0.993241550151 0.965601243849 1.09091016261
0.994006219243 0.964033425678 1.07275862315
0.995866713814 0.957601963097 1.07837214559
0.994747873857 0.949790826505 1.09801564524
0.994849775836 0.946686455336 1.09694845235
0.995670511505 0.946594863082 1.10686317139
0.996291207342 0.951335772234 1.08588023843
0.996086155733 0.960563338162 1.11151886783
0.995491099752 0.958530038051 1.1271538947
0.995204545044 0.955906146733 1.11848777466
0.996571359253 0.951650587154 1.13122205009
0.997830122909 0.954857349777 1.13390846089
0.995583071625 0.948579108181 1.1556311061
0.994179020906 0.936551846773 1.20715746358
0.99286155584 0.926871701857 1.21053146025
0.993926697432 0.923534386937 1.25354652744
0.992157411942 0.910618254225 1.22952717224
0.990918836916 0.906809230554 1.20684131018
0.989636955772 0.904376275048 1.2289498322
0.990654282098 0.901478381193 1.21417754158
0.990066632284 0.907679309575 1.21735387968
0.992229339738 0.916535501341 1.22154111311
