MeanM Amp1M StdM
1.0 1.0 1.0
0.999650957214 0.99788157335 0.999675885435
0.997918356434 0.991367522517 0.995637726137
0.999962731198 1.0012457095 1.01890872071
0.99826413385 0.987635337951 1.04288430858
0.999180750713 0.985771220592 1.03728419185
0.998937914463 0.987872432505 1.03697918221
0.999024483834 0.976717704144 0.984843874893
0.997888529375 0.950378213846 0.980253205251
0.997045570243 0.951049850741 0.969306982961
0.996546504983 0.955632304696 0.959503227509
0.99674416688 0.957173510197 0.962212976016
0.994646931627 0.948960326081 0.9611241825
0.995986971361 0.951762423039 0.981323721778
0.994169356029 0.932273882559 1.01600751518
0.993382598881 0.941283117437 1.00498936491
0.993117058958 0.943812325054 1.01652119116
0.991715608955 0.943500377098 1.0240202015
0.991336937018 0.938051325556 1.03501587061
0.989779608332 0.941566743355 1.0190403864
0.988328801052 0.954460261166 0.967162034633
0.98959807864 0.966793820343 0.965063279823
0.990176918462 0.978679600253 0.969130346167
0.991066984097 0.972062879093 0.984429138081
0.991640409557 0.961527214976 0.990084030838
0.99249716427 0.972732799333 0.986926853514
0.992863702136 0.969171553142 0.992261789301
0.99224827482 0.965969665451 0.991347921701
0.99202810878 0.961783836719 0.983279522519
0.993084189051 0.95726651646 0.967627748658
0.994814746125 0.962481723575 0.958183369351
0.994120470928 0.960916414686 0.970925641759
0.994503726735 0.964590102028 0.976348706257
0.991995135175 0.967090512793 0.954741126862
0.993215500825 0.979586358041 0.938036082
0.993113695692 0.987669853384 0.934300098211
0.993745314334 0.990235114923 0.937754086489
0.993820501348 0.980483978827 0.946018543165
0.996113030888 1.00678687403 0.968614978149
0.996207216205 1.00022325076 0.974542799057
0.996146241538 0.997871646178 0.982114843139
0.997085344426 0.999664718069 0.989429765901
0.998825769556 1.00894061308 0.975942930277
0.998014832428 1.00734437263 0.966850040096
0.998882889865 1.02745497326 0.927645369498
0.998254856665 1.01982530551 0.942965007703
0.998209474446 1.01429444612 0.940127651809
0.99992402001 1.02317225259 0.94907412027
0.999810304505 1.03210931542 0.930811095104
0.999834752833 1.02212295112 0.937681320008
0.999333429376 1.01539129861 0.931659582241
0.998677139659 1.01323865176 0.936335228823
0.99804263156 1.01220212502 0.925911320779
0.998073920553 1.01278264553 0.919801490634
0.996233305208 1.02566563004 0.928013185519
0.995309684844 1.02039478954 0.939137751437
0.994896894592 1.02488495062 0.961405039372
0.993976094769 1.02490622825 0.965947665115
0.994718010435 1.02829536988 0.969617438093
0.993785114185 1.01781511667 0.967900678093
0.993685748789 1.01557580999 0.962948249453
0.993866132353 1.02036508892 0.951298798983
0.994706237015 1.01600808044 0.94215077019
0.996186865769 1.02000618928 0.937360666905
0.995972339417 1.01384792099 0.931418622173
0.998347176902 1.02555735817 0.980221978486
0.998504659916 1.02136356545 1.00074343228
0.996848892745 1.02597719274 1.00170121518
0.994410203983 1.01051277868 0.970268085239
0.994036007025 1.02837160882 0.972665040996
0.994238169906 1.03470112991 0.969353422456
0.994373312204 1.03770635805 0.975729130001
0.99447444755 1.04553872139 0.972911266087
0.993600004968 1.04516433788 0.97948395109
0.995655032593 1.04372677936 0.981827516292
0.996792219657 1.04700983886 0.971265730607
0.997041594952 1.05381970334 0.971669591208
0.995041254444 1.03660340156 0.970097204523
0.994325168979 1.04332826594 0.988123403453
0.995216145016 1.06478485242 0.995646779578
0.995740082599 1.05555321545 1.00220920306
0.998295992765 1.0574205839 1.03818011528
0.998503962989 1.0560093714 1.04578036869
0.996838284618 1.04816105673 1.07025809358
0.998862395622 1.04319362147 1.06522957208
1.00010255885 1.0543862266 1.06980460618
0.999447427786 1.05514037409 1.0583406597
1.00066374763 1.06829903391 1.04955630569
1.00168831652 1.06853050126 1.06425952088
1.00245402338 1.08590054387 1.07352332019
1.00282908376 1.08809493403 1.07530439656
1.00312493182 1.07463066254 1.09438472054
1.00355170754 1.07477315866 1.0949604686
1.00145264647 1.06411095869 1.09378280705
1.00092238248 1.06431807861 1.10787102038
