MeanM Amp1M StdM
1.0 1.0 1.0
1.0000866198 0.993306249574 1.01828452238
1.00088848727 0.983139936999 1.00587370294
1.00134955864 0.997362034841 0.976193494708
1.00050955202 0.995459934777 0.976445513066
0.998615040582 0.996123513197 0.980381317589
0.997744555834 1.00004040419 0.988980053995
0.996402697187 1.00078051206 1.0082591119
0.996613033144 1.01184830868 1.0112650322
0.996792379414 1.00108818219 1.02610118314
0.995731860015 0.997337845302 1.01763655109
0.995692559509 0.995450302711 1.01910376142
0.994838083958 0.997508886906 0.997172072658
0.994522986169 1.0026636905 0.998237473376
0.992714511986 0.996010770237 0.992473751445
0.993978676191 1.00802435178 0.983360704642
0.994715707855 1.00428223403 0.981770608044
0.994686556347 1.00687442408 0.958935605849
0.995174886825 1.01503158769 0.965935648087
0.995989312714 1.02324520805 0.971376100316
0.995756786057 1.02011823553 0.97376049031
0.994619209324 1.01122702295 0.979225131999
0.994914361621 1.02023093569 0.990921991133
0.994527184582 1.02775994447 0.997267217167
0.993867384752 1.01479027163 1.01798961136
0.994287779085 1.01373184552 1.02361054739
0.993770660526 1.00099478125 1.03839375416
0.993272901463 0.995842461031 1.04440818177
0.994944558044 0.991232091011 1.04907725354
0.992614413399 0.999879560042 1.0121404606
0.99324495725 1.00247165589 1.0189022183
0.992104754117 1.00843999402 0.996322984967
0.992791159636 1.01678622944 1.00809719441
0.994722466876 1.03015243957 1.01784554754
0.995236664811 1.03224540766 1.00612188988
0.995429644001 1.02830745011 0.996055687895
0.995996694288 1.02528974672 0.988072631859
0.995692479019 1.01109131888 0.992461853958
0.995718296492 1.00767993199 0.976114499716
0.996687433485 1.02994463339 0.957951696301
0.995716714747 1.01209909721 0.992388924439
0.994311388457 1.00092294268 1.00154782882
0.993308363629 0.998987432789 1.00346731599
0.993298347801 0.98844869697 1.00637696769
0.993526497007 0.978761683338 1.0084536889
0.992760603452 0.97176477994 1.01218897267
0.99115964167 0.96094881394 1.0004117623
0.990530613845 0.976768107088 1.00017819977
0.990491492838 0.966483348536 1.0014607466
0.990823132906 0.966809445752 0.994527926081
0.989448823078 0.953124888126 1.02141660851
0.989219334119 0.948520872524 1.02910381609
0.986796897652 0.944482392645 1.01887096289
0.98878728117 0.94430554526 1.01595705487
0.987680894868 0.947887387637 1.00374512805
0.986022305036 0.952342404904 1.00584102689
0.98567740228 0.9603371502 1.01938518072
0.986214023468 0.949480854287 1.02320627938
0.984571708672 0.9560647957 0.994635575388
0.983831915847 0.937603232143 0.982842017712
0.984101408801 0.925764459642 1.00319680687
0.984787716654 0.924885378313 1.02151933851
0.98317848718 0.918467893632 1.00048165167
0.9820196247 0.902136423727 0.993471352174
0.982020183711 0.908566397063 0.997503984352
0.982811191693 0.901278018267 0.996914766758
0.983648550889 0.907748792099 1.00734767991
0.984171400708 0.914327474 1.00013598981
0.983541970802 0.914600679368 1.00785897508
0.982013306431 0.904453139513 1.00638785496
0.983279299854 0.929406901471 0.986121838476
0.98513382246 0.943360317745 0.985994402071
0.986233156308 0.943599513334 0.98347382473
0.986554735645 0.939825072404 0.996104977916
0.986859577088 0.94511603271 1.0014148489
0.98581792438 0.945562165689 1.00487280657
0.98441937706 0.944751526923 1.01342700434
0.983531029274 0.943778089483 1.02049802506
0.984314397879 0.951063511455 1.04229374045
0.983199268237 0.943661152968 1.03905494884
0.984713076069 0.952993513988 1.02174352513
0.985354771806 0.966554519979 1.02097284075
0.987425080536 0.969717443111 1.0237918067
0.987258203387 0.975345554669 1.02416674711
0.98773471709 0.977748424266 1.02068191171
0.988197103939 0.970296252301 1.00726947079
0.990694392608 0.985832089197 1.01040405592
0.989427808598 0.992102545645 1.01289276095
0.988658645767 0.988172890412 1.02781773677
0.990595714315 1.01321531554 1.06745179689
0.990444438055 1.02255718767 1.06873716138
0.989285361828 1.01051498917 1.0613176428
0.9883143145 1.00152122866 1.07150548032
0.988001505642 1.0131691043 1.04855060664
0.987453419743 1.00027293186 1.06239835778
